id,left,top,right,bottom,District,DEM_mean,Slope_mean,LandCover_mean,ppp_sum,NDVI_JFM,NDVI_AMJ,NDVI_JAS,NDVI_OND,NDWI_JFM,NDWI_AMJ,NDWI_JAS,NDWI_OND,Soil_Phosp,Soil_Coppe,Soil_Iron,Soil_Magne,Rainfall,Soil_Boron,Soil_Alumi,Soil_Potas,LST_JFM,LST_AMJ,LST_JAS,LST_OND
1641,178564.9928,-112228.2008,183564.9928,-117228.2008,NTUNGAMO,1564.9688,89.9923,3,358.6,0.46,0.80,0.96,0.69,0.14,0.79,0.30,0.20,1700.48,239.23,189.09,319.76,36,55.51,876.13,235.52,2097,1691,1899,502
1642,178564.9928,-117228.2008,183564.9928,-122228.2008,NTUNGAMO,1626.5456,89.9947,3,346.8,0.94,0.56,0.93,0.43,0.98,0.10,0.30,0.79,2191.59,238.87,186.88,323.07,36,51.20,884.71,252.85,2667,2364,914,2363
1643,178564.9928,-122228.2008,183564.9928,-127228.2008,NTUNGAMO,1731.7123,89.9960,3,417.7,0.73,0.01,0.03,0.64,0.62,0.56,0.23,0.05,2127.30,215.48,193.15,302.06,26.2217640916837,45.85,953.27,225.40,51,1243,2746,919
1644,178564.9928,-127228.2008,183564.9928,-132228.2008,RUKIGA,1850.3663,89.9970,3,440.7,0.46,0.85,0.67,0.22,0.79,0.71,0.69,0.05,1917.64,197.37,213.68,279.99,21,47.48,1101.99,207.20,971,445,2521,291
1645,178564.9928,-132228.2008,183564.9928,-137228.2008,RUKIGA,1917.5261,89.9959,4,2233.5,0.18,0.76,0.80,0.07,0.12,0.51,0.51,0.18,1908.41,186.56,219.73,289.16,21,64.01,1148.64,205.20,684,1563,469,31
1646,178564.9928,-137228.2008,183564.9928,-142228.2008,KABALE,1917.2016,89.9964,3,1217.6,0.50,0.37,0.12,0.46,0.34,0.12,0.31,0.00,2019.30,185.05,220.14,285.44,21,72.21,1158.32,196.19,1440,1197,114,738
1647,178564.9928,-142228.2008,183564.9928,-147228.2008,KABALE,1794.9342,89.9975,3,2160.7,0.03,0.89,0.30,0.57,0.45,0.43,0.63,0.43,1833.82,205.16,209.15,282.80,21,53.38,1132.77,200.62,2647,1814,1301,1686
1648,178564.9928,-147228.2008,183564.9928,-152228.2008,KABALE,1787.5872,89.9975,3,2829.3,0.57,0.25,0.32,0.64,0.81,1.00,0.01,0.31,2066.10,208.95,208.56,288.23,21,59.94,1103.81,226.45,1673,2563,1407,1254
1649,178564.9928,-152228.2008,183564.9928,-157228.2008,KABALE,1731.2019,89.9972,3,1829.8,0.71,0.56,0.27,0.75,0.29,0.65,0.98,0.67,2173.69,206.76,203.84,284.69,21,56.01,1066.35,230.16,409,132,432,630
1726,183564.9928,97771.7992000003,188564.9928,92771.7992000003,BUNDIBUGYO,918.5458,89.7679,2,2356.1,0.99,0.47,0.62,0.32,0.45,0.85,0.40,0.90,2109.85,248.11,195.34,408.14,46.0231952052529,112.54,852.48,208.76,2205,645,2563,1319
1727,183564.9928,92771.7992000003,188564.9928,87771.7992000003,BUNDIBUGYO,1369.6660,89.9962,2,119.5,0.03,0.19,0.71,0.42,0.48,0.15,0.56,0.64,2209.01,225.54,229.84,348.03,46,108.66,899.27,206.42,29,2866,1734,472
1728,183564.9928,87771.7992000003,188564.9928,82771.7992000003,BUNDIBUGYO,1736.8162,89.9985,3,626.2,0.35,0.68,0.63,0.40,0.63,0.65,0.87,0.27,2100.19,204.30,262.59,301.81,46,112.83,1017.30,219.92,8,2037,2736,1796
1729,183564.9928,82771.7992000003,188564.9928,77771.7992000002,BUNDIBUGYO,1938.2514,89.9969,3,520.4,0.50,0.74,0.44,0.51,0.74,0.38,0.64,0.13,1746.54,187.33,273.56,286.13,46,120.33,1165.21,206.31,2306,252,837,1630
1730,183564.9928,77771.7992000002,188564.9928,72771.7992000002,KABAROLE,1772.6694,89.9609,4,426.1,0.85,0.74,0.06,0.22,0.30,0.76,0.90,0.81,1622.04,220.93,272.81,317.54,46,122.52,958.96,230.64,1428,2336,1394,2642
1731,183564.9928,72771.7992000002,188564.9928,67771.7992000002,KABAROLE,1647.8916,89.9867,4,1172.5,0.33,0.06,0.44,0.07,0.12,0.15,0.77,0.02,1439.94,253.05,279.68,335.31,46,118.79,907.56,272.11,2016,2740,1746,2308
1732,183564.9928,67771.7992000002,188564.9928,62771.7992000002,KABAROLE,1601.6361,89.9896,4,113.2,0.14,0.47,0.44,0.38,0.45,0.17,0.52,0.36,1421.11,250.87,271.30,284.55,45.5372769522608,113.25,915.57,219.52,2964,2744,1266,2049
1733,183564.9928,62771.7992000002,188564.9928,57771.7992000002,BUNYANGABU,1544.0388,89.9594,4,1469.1,0.00,0.57,0.68,0.54,0.24,0.48,0.45,0.48,1386.71,264.38,262.39,314.35,45.0333673240446,108.22,915.21,239.68,542,2782,878,1966
1734,183564.9928,57771.7992000002,188564.9928,52771.7992000002,BUNYANGABU,1513.3752,89.9884,4,2760.0,0.08,0.06,0.20,0.81,0.05,0.28,0.73,0.49,1257.82,277.05,288.17,332.77,45.0333673240446,118.47,853.10,237.36,2101,2161,615,2961
1735,183564.9928,52771.7992000002,188564.9928,47771.7992000002,KASESE,1418.7143,89.9934,4,1467.3,0.83,0.01,0.45,0.86,0.55,0.90,0.49,0.32,1117.21,288.85,240.06,382.83,43.9544658560183,113.66,781.67,271.84,73,1,970,193
1736,183564.9928,47771.7992000002,188564.9928,42771.7992000002,KASESE,1304.9263,89.9947,4,2314.7,0.48,0.75,0.25,0.82,0.86,0.18,0.84,0.02,1484.58,291.97,236.42,405.63,43.1011652860665,115.64,786.45,312.23,2239,2494,111,109
1737,183564.9928,42771.7992000002,188564.9928,37771.7992000002,KASESE,1213.4870,89.9630,4,1530.6,0.32,0.42,0.51,0.04,0.83,0.31,0.89,0.18,1768.00,297.70,239.16,407.79,43.0990386525056,115.46,802.36,333.79,1780,821,2131,2206
1738,183564.9928,37771.7992000002,188564.9928,32771.7992000002,KASESE,1089.1355,89.9893,4,1011.7,0.86,0.58,0.81,0.60,0.81,0.92,0.70,0.75,2525.92,267.34,261.23,463.74,43.1221116321652,88.86,792.77,306.86,435,488,48,307
1739,183564.9928,32771.7992000002,188564.9928,27771.7992000002,KASESE,978.1279,89.8097,4,2047.5,0.41,0.80,0.41,0.02,0.49,0.49,0.68,0.99,2322.98,256.65,284.66,497.64,43.1334692961783,108.84,726.41,354.35,1257,603,1785,1682
1740,183564.9928,27771.7992000002,188564.9928,22771.7992000002,KASESE,953.8186,89.6035,4,113.2,0.48,0.54,0.68,0.44,0.53,0.73,0.38,0.50,1974.21,244.48,290.92,439.49,43.1334692961784,101.45,754.49,305.25,2160,2211,644,2336
1741,183564.9928,22771.7992000002,188564.9928,17771.7992000002,KASESE,937.1221,89.3853,3,615.5,0.65,0.12,0.32,0.13,0.29,0.69,0.47,0.51,2067.69,256.68,246.40,430.58,43.0595037579568,108.18,801.03,225.73,1578,1618,1800,303
1742,183564.9928,17771.7992000002,188564.9928,12771.7992000002,KASESE,926.7616,88.5850,4,430.6,0.13,0.79,0.49,0.29,0.35,0.82,0.39,0.50,2099.56,254.00,242.71,443.43,43.0333673240446,100.94,762.55,229.66,1678,2970,2752,242
1752,183564.9928,-32228.2007999998,188564.9928,-37228.2007999998,BUSHENYI,1299.7942,89.9948,1,1336.2,0.13,0.06,0.28,0.15,0.62,0.53,0.99,0.01,2468.68,224.05,213.86,269.53,41.98659817615,73.88,1017.32,167.12,850,1916,1698,1402
1753,183564.9928,-37228.2007999998,188564.9928,-42228.2007999998,BUSHENYI,1375.5636,89.9953,1,499.7,0.47,0.91,0.34,0.99,0.65,0.67,0.62,0.10,2576.70,236.94,207.52,299.05,41.8665307038217,84.64,1058.49,188.05,2650,1919,1279,123
1754,183564.9928,-42228.2007999998,188564.9928,-47228.2007999998,BUSHENYI,1396.6560,89.9948,3,77.4,0.67,0.64,0.72,0.18,0.38,0.90,0.25,0.87,2148.19,213.05,190.16,329.28,41.8665307038217,99.05,1001.98,220.57,2917,1783,2729,1686
1757,183564.9928,-57228.2007999998,188564.9928,-62228.2007999998,BUSHENYI,1618.6944,89.9895,3,2692.4,0.54,0.79,0.32,0.02,0.09,0.74,0.18,0.77,1701.55,235.25,196.16,287.61,36.9666326759554,101.77,1112.01,203.74,1880,2233,2438,832
1758,183564.9928,-62228.2007999998,188564.9928,-67228.2007999998,BUSHENYI,1577.7082,89.9914,3,2537.0,0.05,0.91,0.64,0.74,0.11,0.23,0.25,0.59,1624.27,239.21,180.92,300.88,35.8379372276294,100.91,1048.29,210.34,2176,1531,1184,162
1759,183564.9928,-67228.2007999998,188564.9928,-72228.2007999998,SHEEMA,1528.1977,89.8667,3,30.2,0.95,0.07,0.55,0.80,0.74,0.37,0.80,0.14,1635.12,226.94,180.35,308.15,33.0674435229587,92.59,1039.17,212.67,585,1938,1340,63
1760,183564.9928,-72228.2007999998,188564.9928,-77228.2007999998,SHEEMA,1510.4815,89.9541,3,1001.4,0.20,0.45,0.56,0.23,0.39,0.18,0.46,0.49,1594.70,204.56,209.32,311.96,33.0667346480892,100.80,1063.92,205.98,518,2038,1282,1873
1761,183564.9928,-77228.2007999998,188564.9928,-82228.2007999998,NTUNGAMO,1589.2099,89.9601,3,2253.3,0.12,0.91,0.16,0.98,0.15,0.17,0.08,0.37,1523.57,207.51,206.20,325.56,28.4450754657355,78.12,1110.35,205.88,1293,2944,1499,2085
1762,183564.9928,-82228.2007999998,188564.9928,-87228.2007999998,NTUNGAMO,1520.3035,89.8001,3,1475.6,0.82,0.73,0.01,0.93,0.51,0.68,0.10,0.52,1394.04,221.31,189.48,333.72,21,97.16,1102.18,244.34,2750,1246,1332,1138
1763,183564.9928,-87228.2007999998,188564.9928,-92228.2007999998,NTUNGAMO,1527.4534,89.9553,4,1393.6,0.27,0.88,0.71,0.61,0.69,0.18,0.83,0.79,1339.66,219.07,188.40,322.40,21,101.89,1055.35,234.88,2073,272,2384,2094
1764,183564.9928,-92228.2007999998,188564.9928,-97228.2007999998,NTUNGAMO,1560.4168,89.9950,3,221.0,0.98,0.13,0.35,0.45,0.50,0.77,0.57,0.40,1616.94,230.02,176.38,304.77,21,87.80,978.31,235.42,1037,1392,2095,1816
1765,183564.9928,-97228.2007999998,188564.9928,-102228.2008,NTUNGAMO,1439.5717,89.8601,3,1940.7,0.14,0.26,0.84,0.56,0.98,0.13,0.13,0.07,1805.42,231.77,183.93,339.69,21,100.62,968.02,262.38,1342,959,290,1388
1766,183564.9928,-102228.2008,188564.9928,-107228.2008,NTUNGAMO,1450.9506,89.9931,4,1473.3,0.12,0.61,0.70,0.28,0.54,0.37,0.32,0.52,1797.08,240.88,164.35,314.92,21,89.11,920.54,243.65,2433,2019,175,257
1767,183564.9928,-107228.2008,188564.9928,-112228.2008,NTUNGAMO,1474.0727,89.9929,4,119.0,0.02,0.87,0.45,0.83,0.31,0.16,0.61,0.98,1689.38,247.63,169.79,306.56,21.282486461367,66.00,839.83,224.16,1127,2230,2260,23
1768,183564.9928,-112228.2008,188564.9928,-117228.2008,NTUNGAMO,1448.8302,89.9248,4,447.1,0.87,0.48,0.47,0.62,0.41,0.58,0.74,0.65,1900.42,252.56,178.36,329.78,21.5005098606688,84.62,807.25,252.22,1210,2183,965,600
1769,183564.9928,-117228.2008,188564.9928,-122228.2008,NTUNGAMO,1447.1172,89.9430,4,326.6,0.24,0.59,0.70,0.77,0.32,0.93,0.54,0.99,2095.14,244.18,192.20,337.81,21.495193236072,81.14,789.53,289.71,1050,519,1696,2855
1771,183564.9928,-127228.2008,188564.9928,-132228.2008,RUKIGA,1753.7630,89.9970,3,2890.7,0.76,0.39,0.63,0.82,0.94,0.80,0.35,0.98,2005.36,223.54,198.37,315.73,21,58.34,991.58,224.93,686,1953,2729,601
1772,183564.9928,-132228.2008,188564.9928,-137228.2008,RUKIGA,1779.0744,89.9972,3,381.1,0.87,0.76,0.65,0.01,0.61,0.92,0.79,0.68,1995.00,215.35,202.41,309.97,21,54.38,1066.82,229.13,1643,2039,659,2486
1773,183564.9928,-137228.2008,188564.9928,-142228.2008,RUKIGA,1707.3176,89.9968,3,932.7,0.43,0.99,0.80,0.48,0.99,0.37,0.62,0.83,1940.60,222.42,191.17,304.69,21,59.19,975.05,218.78,342,2662,2144,1059
1774,183564.9928,-142228.2008,188564.9928,-147228.2008,KABALE,1609.1797,89.9945,4,356.3,0.70,0.12,0.16,0.11,0.99,0.45,0.39,0.69,2420.75,241.78,177.08,337.80,21,61.94,901.62,256.07,1256,477,43,1533
1775,183564.9928,-147228.2008,188564.9928,-152228.2008,KABALE,1491.0822,89.9918,4,645.7,0.62,0.25,0.44,0.69,0.20,0.36,0.66,0.14,3269.05,242.84,167.20,352.79,21,68.22,838.64,285.48,1141,2762,2682,2550
1852,188564.9928,102771.7992,193564.9928,97771.7992000003,NTOROKO,846.5676,89.6081,2,599.8,0.67,0.11,0.75,0.83,0.32,0.32,0.09,0.63,2271.27,224.43,229.68,454.29,46,100.43,784.86,214.41,1405,2530,2513,1705
1853,188564.9928,97771.7992000003,193564.9928,92771.7992000003,BUNDIBUGYO,1029.0576,89.9939,2,2316.0,0.88,0.53,0.97,0.38,0.64,0.39,0.61,0.27,2161.52,182.25,251.59,404.37,46,90.24,776.41,191.10,2867,9,335,2817
1854,188564.9928,92771.7992000003,193564.9928,87771.7992000003,BUNDIBUGYO,1177.1286,89.9956,2,1608.4,0.20,0.76,0.62,0.30,0.59,0.84,0.95,0.38,2099.14,184.05,217.42,414.16,46,97.50,791.66,204.89,669,1088,1028,2202
1855,188564.9928,87771.7992000003,193564.9928,82771.7992000003,NTOROKO,1168.0995,89.9939,4,947.5,0.02,0.90,0.31,0.90,0.46,0.71,0.00,0.96,2132.68,200.07,216.04,404.25,46,100.58,797.54,209.99,524,535,1219,1985
1856,188564.9928,82771.7992000003,193564.9928,77771.7992000002,KABAROLE,1563.5295,89.9630,4,1057.4,0.37,0.74,0.58,0.47,0.22,0.64,0.64,0.36,1322.85,211.38,196.80,358.03,46,108.25,816.29,259.14,2307,2035,1048,2593
1858,188564.9928,72771.7992000002,193564.9928,67771.7992000002,KABAROLE,1562.3185,89.9552,4,839.8,0.38,0.10,0.40,0.72,0.53,0.52,0.90,0.07,1178.40,280.44,225.94,310.13,46,117.62,842.63,316.55,1,2842,2067,673
1859,188564.9928,67771.7992000002,193564.9928,62771.7992000002,KABAROLE,1541.9119,89.9601,4,1743.6,0.95,0.76,0.12,0.97,0.64,0.75,0.09,0.94,1147.42,273.45,257.02,279.50,45.5213041528088,106.82,868.20,224.91,2611,866,2386,1668
1860,188564.9928,62771.7992000002,193564.9928,57771.7992000002,BUNYANGABU,1500.1955,89.9922,4,2702.0,0.01,0.85,0.81,0.55,0.37,0.84,0.06,0.14,1214.92,271.97,267.80,314.94,45,114.28,871.67,238.38,2385,1631,2982,452
1861,188564.9928,57771.7992000002,193564.9928,52771.7992000002,BUNYANGABU,1433.0484,89.9929,4,2319.7,0.83,0.58,0.50,0.86,0.69,0.81,0.09,0.87,1282.20,282.53,282.31,351.47,45,129.81,843.39,255.33,623,2747,1970,1248
1864,188564.9928,42771.7992000002,193564.9928,37771.7992000002,KASESE,1073.9195,89.9850,4,1863.3,0.20,0.83,0.21,0.65,0.64,0.27,0.73,0.91,1938.52,294.80,253.62,443.65,43,108.02,735.95,350.92,189,789,1423,228
1865,188564.9928,37771.7992000002,193564.9928,32771.7992000002,KASESE,1006.4372,89.9394,4,1855.0,0.10,0.78,0.48,0.73,0.34,0.88,0.02,0.01,2205.68,323.78,272.28,466.92,43,98.99,702.56,359.61,2064,298,420,2083
1867,188564.9928,27771.7992000002,193564.9928,22771.7992000002,KASESE,934.7006,89.1936,3,972.9,0.22,0.24,0.50,0.84,0.21,0.42,0.87,0.80,1675.68,293.32,224.59,444.53,43,111.36,799.79,238.90,913,1099,2171,1195
1868,188564.9928,22771.7992000002,193564.9928,17771.7992000002,KASESE,932.4952,89.3628,2,1065.3,0.93,0.64,0.70,0.68,0.19,0.53,0.42,0.44,1730.91,261.93,190.11,388.73,43,94.54,805.71,216.36,1506,2645,1925,1156
1869,188564.9928,17771.7992000002,193564.9928,12771.7992000002,KASESE,925.6306,89.1397,2,1264.2,0.88,0.45,0.51,0.92,0.87,0.53,0.52,0.19,1763.13,297.42,197.53,374.02,43,105.62,796.86,209.86,493,2460,1029,1419
1876,188564.9928,-17228.2007999998,193564.9928,-22228.2007999998,RUBIRIZI,1066.6804,89.9584,4,1838.0,0.19,0.58,0.91,0.87,0.51,0.53,0.68,0.35,1783.69,273.31,205.78,390.28,42.9788747268188,105.00,756.72,251.34,2022,976,2709,729
1878,188564.9928,-27228.2007999998,193564.9928,-32228.2007999998,BUHWEJU,1505.7212,89.9965,1,795.7,0.28,0.40,0.17,0.86,0.82,0.76,0.25,0.89,2726.17,227.27,209.15,281.92,42,82.76,1019.73,207.49,2399,1777,436,571
1879,188564.9928,-32228.2007999998,193564.9928,-37228.2007999998,BUSHENYI,1430.1605,89.9963,1,195.0,0.58,0.31,0.58,0.88,0.17,0.44,0.89,0.87,2666.57,220.83,208.86,283.06,42,67.86,1065.24,201.31,2809,202,1530,1913
1880,188564.9928,-37228.2007999998,193564.9928,-42228.2007999998,BUSHENYI,1445.5973,89.9953,1,2964.4,0.93,0.41,0.31,0.19,0.10,0.39,0.85,0.38,2413.16,228.06,202.65,280.95,42,82.81,1101.75,187.32,252,85,535,2008
1881,188564.9928,-42228.2007999998,193564.9928,-47228.2007999998,BUSHENYI,1429.6389,89.9959,2,604.0,0.84,0.36,0.31,0.83,0.74,0.97,0.02,0.19,2108.28,218.51,194.48,360.88,42,90.99,1074.27,217.79,1075,1316,424,2133
1882,188564.9928,-47228.2007999998,193564.9928,-52228.2007999998,BUSHENYI,1416.8285,89.9940,3,2591.1,0.48,0.46,0.91,0.04,0.51,0.74,0.71,0.56,1763.05,214.83,192.31,336.71,40.9902079115318,100.06,1009.37,219.12,2504,1,1288,2872
1883,188564.9928,-52228.2007999998,193564.9928,-57228.2007999998,BUSHENYI,1560.4942,89.9952,3,1568.9,0.09,0.84,0.73,0.19,0.99,0.86,0.91,0.68,1878.38,231.97,184.37,309.32,37,98.88,933.15,205.92,1952,2218,773,850
1884,188564.9928,-57228.2007999998,193564.9928,-62228.2007999998,BUSHENYI,1601.9527,89.9892,3,2274.5,0.17,0.02,0.19,0.04,0.06,0.63,0.61,0.64,1784.19,238.12,196.66,298.04,37,103.96,1052.58,204.97,184,2595,534,1008
1885,188564.9928,-62228.2007999998,193564.9928,-67228.2007999998,BUSHENYI,1553.4993,89.8952,3,1801.2,0.04,0.97,0.04,0.90,0.75,0.81,0.10,0.04,1519.65,233.38,194.73,302.86,35.812157493419,103.81,1044.43,222.09,1776,1336,213,2404
1886,188564.9928,-67228.2007999998,193564.9928,-72228.2007999998,SHEEMA,1534.1663,89.9885,3,268.9,0.65,0.99,0.88,0.54,0.40,0.25,0.29,0.50,1568.70,217.05,189.31,298.97,33,108.30,1022.50,212.16,2696,2465,2882,1525
1887,188564.9928,-72228.2007999998,193564.9928,-77228.2007999998,SHEEMA,1525.0566,89.9553,3,822.9,0.99,0.35,0.39,0.83,0.99,0.89,0.54,0.66,1483.15,206.00,196.23,307.70,33,96.69,1068.61,206.98,2366,14,1808,1521
1888,188564.9928,-77228.2007999998,193564.9928,-82228.2007999998,SHEEMA,1714.8995,89.9967,3,1882.4,0.19,0.31,0.11,0.02,0.64,0.88,0.75,0.99,1974.76,203.67,212.77,280.76,28.403900739872,59.51,1182.19,170.27,1735,1973,153,1246
1889,188564.9928,-82228.2007999998,193564.9928,-87228.2007999998,SHEEMA,1651.0408,89.9657,3,2903.1,0.54,0.64,0.75,0.41,0.33,0.24,0.64,0.92,1829.56,216.48,201.38,321.41,21,59.24,1152.30,191.56,2555,1157,2028,2384
1890,188564.9928,-87228.2007999998,193564.9928,-92228.2007999998,NTUNGAMO,1560.6602,89.9930,4,1204.6,0.03,0.07,0.22,0.76,0.74,0.30,0.65,0.58,1611.95,217.90,181.80,300.13,21,88.20,1095.77,211.67,2846,1598,811,1142
1891,188564.9928,-92228.2007999998,193564.9928,-97228.2007999998,NTUNGAMO,1524.0498,89.9950,3,1431.1,0.90,0.39,0.80,0.34,0.35,0.14,0.83,0.64,1617.48,227.59,178.55,306.52,21,98.32,965.86,228.45,1616,2363,1859,1397
1892,188564.9928,-97228.2007999998,193564.9928,-102228.2008,NTUNGAMO,1463.4095,89.9933,3,2900.3,0.60,0.11,0.56,1.00,0.04,0.99,0.89,0.60,1758.15,231.72,176.42,311.49,21,93.10,926.95,230.88,2769,2526,1408,920
1893,188564.9928,-102228.2008,193564.9928,-107228.2008,NTUNGAMO,1429.9318,89.8286,3,909.3,0.71,0.01,0.61,0.56,1.00,0.23,0.41,0.37,1661.55,243.27,171.17,351.96,21,95.63,947.11,248.98,1501,1256,465,2963
1894,188564.9928,-107228.2008,193564.9928,-112228.2008,NTUNGAMO,1368.4180,89.2854,3,2276.3,0.59,0.93,1.00,0.61,0.72,0.55,0.87,0.64,1966.85,244.20,190.13,340.23,21,89.68,882.25,242.06,724,2201,740,2091
1895,188564.9928,-112228.2008,193564.9928,-117228.2008,NTUNGAMO,1419.8350,89.9554,4,2325.6,0.75,0.28,0.28,0.16,0.03,0.35,0.69,0.09,2266.19,258.39,183.88,329.83,21,82.65,812.90,243.17,1336,1841,342,2630
1896,188564.9928,-117228.2008,193564.9928,-122228.2008,NTUNGAMO,1422.5208,89.9542,4,2590.4,0.30,0.50,0.08,0.83,0.96,0.87,0.58,0.38,2409.45,256.42,184.31,324.88,21,84.33,781.47,273.52,540,2946,2815,1496
1898,188564.9928,-127228.2008,193564.9928,-132228.2008,RUKIGA,1552.2750,89.9937,3,2378.2,0.76,0.19,0.56,0.64,0.86,0.39,0.37,0.45,2262.28,253.10,178.18,336.55,21,76.44,818.08,241.93,2242,1112,1400,2790
1899,188564.9928,-132228.2008,193564.9928,-137228.2008,RUKIGA,1525.2545,89.9610,4,2440.6,0.93,0.35,0.78,0.11,0.91,0.90,0.12,0.53,2325.04,253.33,169.95,330.25,21,65.05,812.95,238.70,2989,1716,328,112
1900,188564.9928,-137228.2008,193564.9928,-142228.2008,RUKIGA,1514.8200,89.9919,4,1686.0,0.45,0.85,0.88,0.74,0.25,0.74,0.76,0.86,2298.85,261.49,167.26,329.10,21,65.18,801.81,254.60,1504,338,1471,1197
1975,193564.9928,122771.7992,198564.9928,117771.7992,NTOROKO,633.7051,88.5101,2,1975.9,0.36,0.82,0.21,0.53,0.60,0.90,0.77,0.84,2815.40,403.72,254.15,543.89,45.9536324300573,113.68,612.20,354.31,127,136,918,44
1976,193564.9928,117771.7992,198564.9928,112771.7992,NTOROKO,636.5566,88.5536,2,1073.1,0.22,0.12,0.67,0.60,0.35,0.90,0.24,0.93,3178.11,380.42,222.55,459.49,45.954113542394,101.30,608.02,342.06,1648,1424,570,1722
1977,193564.9928,112771.7992,198564.9928,107771.7992,NTOROKO,639.1361,88.2414,3,1949.9,0.75,0.76,0.03,0.16,0.93,0.86,0.02,0.00,3834.19,299.07,211.70,507.24,45.954113542394,101.71,639.94,347.61,1459,835,313,2725
1978,193564.9928,107771.7992,198564.9928,102771.7992,NTOROKO,674.0806,89.5282,3,2438.9,0.98,0.50,0.57,0.90,0.23,0.74,0.56,0.51,2686.73,286.40,205.76,480.93,45.954113542394,99.22,690.15,321.82,134,1239,905,1734
1979,193564.9928,102771.7992,198564.9928,97771.7992000003,NTOROKO,780.5058,89.9888,2,960.1,0.77,0.52,0.49,0.93,0.96,0.87,0.86,0.38,2104.60,234.80,206.46,390.25,45.954113542394,89.05,776.75,227.83,1794,1253,550,1215
1980,193564.9928,97771.7992000003,198564.9928,92771.7992000003,NTOROKO,841.9926,89.9858,2,1736.8,0.66,0.50,0.37,0.45,0.26,0.69,0.72,0.66,1885.29,219.53,211.61,352.54,45.9808224087866,94.76,802.67,214.57,1380,402,441,2414
1981,193564.9928,92771.7992000003,198564.9928,87771.7992000003,NTOROKO,900.0055,89.9836,2,902.2,0.82,0.42,0.49,0.48,0.32,0.86,0.16,0.51,2057.30,217.35,200.99,353.35,46.045886457606,104.37,812.23,200.93,1337,1050,1972,361
1982,193564.9928,87771.7992000003,198564.9928,82771.7992000003,NTOROKO,1166.5658,89.9919,3,1380.8,0.93,0.31,0.40,0.85,0.31,0.57,0.73,0.22,2207.93,200.15,197.56,418.13,46.045886457606,105.10,804.52,231.07,2828,1463,2335,478
1983,193564.9928,82771.7992000003,198564.9928,77771.7992000002,KABAROLE,1574.2623,89.9596,4,274.2,0.99,0.07,0.56,0.94,0.44,0.51,0.88,0.98,1162.21,248.49,205.02,331.04,46.0285859494374,105.58,801.61,226.65,766,2309,563,1028
1985,193564.9928,72771.7992000002,198564.9928,67771.7992000002,KABAROLE,1532.3387,89.9572,4,1801.5,0.79,0.37,0.15,0.17,0.59,0.63,0.53,0.80,1392.37,265.10,228.69,270.39,46,106.49,841.32,209.68,282,1268,1486,1500
1986,193564.9928,67771.7992000002,198564.9928,62771.7992000002,KABAROLE,1498.5854,89.9280,4,1039.0,0.58,0.26,0.38,0.11,0.58,0.32,0.02,0.03,1415.85,279.66,237.42,274.40,45.5213041528088,105.47,871.33,220.43,529,2083,2758,2840
1987,193564.9928,62771.7992000002,198564.9928,57771.7992000002,KABAROLE,1459.8680,89.9598,4,245.7,0.20,0.52,0.31,0.49,0.62,0.65,0.58,0.40,1723.54,271.52,259.27,294.82,45,110.87,929.81,218.76,2600,2648,1288,1120
1991,193564.9928,42771.7992000002,198564.9928,37771.7992000002,KABAROLE,1039.6872,89.9893,4,1492.3,0.06,0.35,0.30,0.40,0.49,0.61,0.04,0.62,2131.08,282.45,208.04,401.02,43,98.49,743.09,296.82,1256,490,2683,398
1992,193564.9928,37771.7992000002,198564.9928,32771.7992000002,KABAROLE,961.4074,89.7110,2,1853.5,0.37,0.90,0.75,0.14,0.04,0.34,0.91,0.29,2277.56,325.19,222.01,396.12,43,119.43,766.56,281.71,1034,1016,153,615
1994,193564.9928,27771.7992000002,198564.9928,22771.7992000002,KAMWENGE,930.3858,88.8055,2,218.2,0.20,0.57,0.88,0.80,0.16,0.73,0.25,0.21,1516.17,306.67,226.58,371.65,43,92.45,837.20,172.14,1834,893,550,2738
1995,193564.9928,22771.7992000002,198564.9928,17771.7992000002,KITAGWENDA,930.8522,89.3164,1,1980.1,0.88,0.65,0.57,0.99,0.03,0.14,0.42,0.28,1704.38,290.84,202.99,364.54,43,98.42,830.99,178.24,2794,1900,2580,362
1996,193564.9928,17771.7992000002,198564.9928,12771.7992000002,KITAGWENDA,924.8241,88.7072,1,2624.4,0.61,0.59,0.66,0.15,0.40,0.69,0.65,0.72,1607.01,342.89,202.98,347.45,43,95.71,806.71,203.51,2498,1529,1709,1199
2001,193564.9928,-7228.20079999976,198564.9928,-12228.2007999998,KITAGWENDA,978.3522,89.9533,4,1312.3,0.87,0.16,0.53,0.95,0.57,0.18,0.07,0.76,2375.37,242.01,180.32,365.15,43,107.43,735.86,243.53,1174,1030,649,1270
2002,193564.9928,-12228.2007999998,198564.9928,-17228.2007999998,KITAGWENDA,1007.3378,89.9886,3,2244.5,0.80,0.53,0.42,0.57,0.20,0.39,0.33,0.94,1921.56,272.88,189.17,365.26,43,100.22,795.58,220.59,998,2689,1411,743
2003,193564.9928,-17228.2007999998,198564.9928,-22228.2007999998,IBANDA,1166.4733,89.9946,2,221.2,0.45,0.23,0.01,0.51,0.64,0.48,0.96,0.79,2286.61,262.22,213.27,335.26,42.9788747268188,110.71,866.86,208.90,1468,175,909,1029
